extrusion,layer_width,layer_height,nn_speed,formula_speed
3,18,15.783611,203,217
3,18,15.751111,203,217
3,18,15.718611,203,217
3,18,15.686111,203,218
3,18,15.653611,204,218
3,18,15.621111,204,219
3,18,15.588611,204,219
3,18,15.556111,205,219
3,18,15.523611,205,220
3,18,15.491111,205,220
3,18,15.458611,205,220
3,18,15.426111,206,221
3,18,15.393611,206,221
3,18,15.361111,206,221
3,18,15.328611,207,222
3,18,15.296111,207,222
3,18,15.263611,207,222
3,18,15.231111,208,223
3,18,15.198611,208,223
3,18,15.166111,208,224
3,18,15.133611,209,224
3,18,15.101111,209,224
3,18,15.068611,209,225
3,18,15.036111,210,225
3,18,15.003611,210,225
3,18,14.971111,210,226
3,18,14.938611,211,226
3,18,14.906111,211,227
3,18,14.873611,211,227
3,18,14.841111,212,227
3,18,14.808611,212,228
3,18,14.776111,212,228
3,18,14.743611,213,229
3,18,14.711111,213,229
3,18,14.678611,213,229
3,18,14.646111,214,230
3,18,14.613611,214,230
3,18,14.581111,214,231
3,18,14.548611,215,231
3,18,14.516111,215,231
3,18,14.483611,216,232
3,18,14.451111,216,232
3,18,14.418611,216,233
3,18,14.386111,217,233
3,18,14.353611,217,233
3,18,14.321111,217,234
3,18,14.288611,218,234
3,18,14.256111,218,235
3,18,14.223611,219,235
3,18,14.191111,219,236
3,18,14.158611,219,236
3,18,14.126111,220,236
3,18,14.093611,220,237
3,18,14.061111,221,237
3,18,14.028611,221,238
3,18,13.996111,221,238
3,18,13.963611,222,239
3,18,13.931111,222,239
3,18,13.898611,223,240
3,18,13.866111,223,240
3,18,13.833611,224,240
3,18,13.801111,224,241
3,18,13.768611,224,241
3,18,13.736111,225,242
3,18,13.703611,225,242
3,18,13.671111,226,243
3,18,13.638611,226,243
3,18,13.606111,227,244
3,18,13.573611,227,244
3,18,13.541111,228,245
3,18,13.508611,228,245
3,18,13.476111,229,246
3,18,13.443611,229,246
3,18,13.411111,230,247
3,18,13.378611,230,247
3,18,13.346111,231,248
3,18,13.313611,231,248
3,18,13.281111,231,249
3,18,13.248611,232,249
3,18,13.216111,232,249
3,18,13.183611,233,250
3,18,13.151111,234,250
3,18,13.118611,234,251
3,18,13.086111,235,252
3,18,13.053611,235,252
3,18,13.021111,236,253
3,18,12.988611,236,253
3,18,12.956111,237,254
3,18,12.923611,237,254
3,18,12.891111,238,255
3,18,12.858611,238,255
3,18,12.826111,239,256
3,18,12.793611,239,256
3,18,12.761111,240,257
3,18,12.728611,240,257
3,18,12.696111,241,258
3,18,12.663611,242,258
3,18,12.631111,242,259
3,18,12.598611,243,259
3,18,12.566111,243,260
3,18,12.533611,244,261
3,18,12.501111,244,261
3,18,12.468611,245,262
3,18,12.436111,246,262
3,18,12.403611,246,263
3,18,12.371111,247,263
3,18,12.338611,247,264
3,18,12.306111,248,265
3,18,12.273611,249,265
3,18,12.241111,249,266
3,18,12.208611,250,266
3,18,12.176111,251,267
3,18,12.143611,251,267
3,18,12.111111,252,268
3,18,12.078611,253,269
3,18,12.046111,253,269
3,18,12.013611,254,270
3,18,11.981111,255,270
3,18,11.948611,255,271
3,18,11.916111,256,272
3,18,11.883611,257,272
3,18,11.851111,257,273
3,18,11.818611,258,274
3,18,11.786111,259,274
3,18,11.753611,259,275
3,18,11.721111,260,275
3,18,11.688611,261,276
3,18,11.656111,262,277
3,18,11.623611,262,277
3,18,11.591111,263,278
3,18,11.558611,264,279
3,18,11.526111,264,279
3,18,11.493611,265,280
3,18,11.461111,266,281
3,18,11.428611,267,281
3,18,11.396111,267,282
3,18,11.363611,268,283
3,18,11.331111,269,283
3,18,11.298611,270,284
3,18,11.266111,271,285
3,18,11.233611,271,286
3,18,11.201111,272,286
3,18,11.168611,273,287
3,18,11.136111,274,288
3,18,11.103611,275,288
3,18,11.071111,275,289
3,18,11.038611,276,290
3,18,11.006111,277,291
3,18,10.973611,278,291
3,18,10.941111,279,292
3,18,10.908611,280,293
3,18,10.876111,280,293
3,18,10.843611,281,294
3,18,10.811111,282,295
3,18,10.778611,283,296
3,18,10.746111,284,296
3,18,10.713611,285,297
3,18,10.681111,286,298
3,18,10.648611,286,299
3,18,10.616111,287,300
3,18,10.583611,288,300
3,18,10.551111,289,301
3,18,10.518611,290,302
3,18,10.486111,291,303
3,18,10.453611,292,304
3,18,10.421111,293,304
3,18,10.388611,294,305
3,18,10.356111,295,306
3,18,10.323611,295,307
3,18,10.291111,296,308
3,18,10.258611,297,309
3,18,10.226111,298,309
3,18,10.193611,299,310
3,18,10.161111,300,311
3,18,10.128611,301,312
3,18,10.096111,302,313
3,18,10.063611,303,314
3,18,10.031111,304,315
3,18,9.998611,305,315
3,18,9.966111,306,316
3,18,9.933611,307,317
3,18,9.901111,308,318
3,18,9.868611,309,319
3,18,9.836111,310,320
3,18,9.803611,311,321
3,18,9.771111,312,322
3,18,9.738611,313,323
3,18,9.706111,314,324
3,18,9.673611,315,325
3,18,9.641111,316,326
3,18,9.608611,317,326
3,18,9.576111,319,327
3,18,9.543611,320,328
3,18,9.511111,321,329
3,18,9.478611,322,330
3,18,9.446111,323,331
3,18,9.413611,324,332
3,18,9.381111,325,333
3,18,9.348611,326,334
3,18,9.316111,328,335
3,18,9.283611,329,336
3,18,9.251111,330,337
3,18,9.218611,331,339
3,18,9.186111,332,340
3,18,9.153611,333,341
3,18,9.121111,334,342
3,18,9.088611,335,343
3,18,9.056111,337,344
3,18,9.023611,338,345
3,18,8.991111,339,346
3,18,8.958611,340,347
3,18,8.926111,341,348
3,18,8.893611,342,349
3,18,8.861111,343,351
3,18,8.828611,344,352
3,18,8.796111,346,353
3,18,8.763611,347,354
3,18,8.731111,348,355
3,18,8.698611,349,356
3,18,8.666111,350,357
3,18,8.633611,351,359
3,18,8.601111,353,360
3,18,8.568611,354,361
3,18,8.536111,355,362
3,18,8.503611,356,364
3,18,8.471111,358,365
3,18,8.438611,359,366
3,18,8.406111,360,367
3,18,8.373611,361,369
3,18,8.341111,363,370
3,18,8.308611,364,371
3,18,8.276111,365,372
3,18,8.243611,366,374
3,18,8.211111,368,375
3,18,8.178611,369,376
3,18,8.146111,370,378
3,18,8.113611,372,379
3,18,8.081111,373,380
3,18,8.048611,374,382
3,18,8.016111,376,383
3,18,7.983611,377,385
3,18,7.951111,378,386
3,18,7.918611,380,387
3,18,7.886111,381,389
3,18,7.853611,382,390
3,18,7.821111,384,392
3,18,7.788611,385,393
3,18,7.756111,387,395
3,18,7.723611,388,396
3,18,7.691111,389,398
3,18,7.658611,391,399
3,18,7.626111,392,401
3,18,7.593611,394,402
3,18,7.561111,395,404
3,18,7.528611,396,405
3,18,7.496111,398,407
3,18,7.463611,399,409
3,18,7.431111,401,410
3,18,7.398611,402,412
3,18,7.366111,404,413
3,18,7.333611,405,415
3,18,7.301111,406,417
3,18,7.268611,408,418
3,18,7.236111,409,420
3,18,7.203611,411,422
3,18,7.171111,412,424
3,18,7.138611,414,425
3,18,7.106111,415,427
3,18,7.073611,417,429
3,18,7.041111,418,431
3,18,7.008611,420,432
3,18,6.976111,421,434
3,18,6.943611,423,436
3,18,6.911111,424,438
3,18,6.863333,426,441
3,18,6.815556,428,444
3,18,6.767778,431,446
3,18,6.72,433,449
3,18,6.672222,435,452
3,18,6.624444,437,455
3,18,6.576667,439,458
3,18,6.528889,442,461
3,18,6.481111,444,464
3,18,6.433333,446,468
3,18,6.385556,448,471
3,18,6.337778,451,474
3,18,6.29,453,477
3,18,6.242222,455,481
3,18,6.194444,457,484
3,18,6.146667,460,488
3,18,6.098889,462,491
3,18,6.051111,464,495
3,18,6.003333,466,498
3,18,5.955556,469,502
3,18,5.907778,471,506
3,18,5.86,473,510
3,18,5.812222,475,514
3,18,5.764444,478,517
3,18,5.716667,480,521
3,18,5.668889,482,526
3,18,5.621111,485,530
3,18,5.573333,487,534
3,18,5.525556,489,538
3,18,5.477778,491,543
3,18,5.43,494,547
3,18,5.382222,496,551
3,18,5.334444,498,556
3,18,5.286667,501,561
3,18,5.238889,503,566
3,18,5.191111,505,570
3,18,5.143333,507,575
3,18,5.095556,510,580
3,18,5.047778,512,586
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,18,5.0,514,591
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.4,384,405
3,24,5.85,362,376
3,24,6.3,341,350
3,24,6.75,320,328
3,24,7.2,299,309
3,24,7.65,279,292
3,24,8.1,261,277
3,24,8.55,244,264
3,24,9.0,229,252
3,24,9.45,217,241
3,24,9.9,206,231
3,24,10.35,196,222
3,24,10.8,187,214
3,24,11.25,180,206
3,24,11.7,173,199
3,24,12.15,167,192
3,24,12.6,161,186
3,24,13.05,157,181
3,24,13.5,152,176
3,24,13.95,148,171
3,24,14.4,144,166
3,24,14.85,141,162
3,24,15.3,138,158
3,24,15.75,136,154
3,24,16.2,133,150
3,24,16.65,132,147
3,24,17.1,130,144
3,24,17.55,129,141
3,24,13.0,157,181
3,24,13.45,153,176
3,24,13.9,148,171
3,24,14.35,145,167
3,24,14.8,141,162
3,24,15.25,139,158
3,24,15.7,136,154
3,24,16.15,134,151
3,24,16.6,132,147
3,24,17.05,130,144
3,24,17.5,129,141
3,24,17.95,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,18.0,128,138
3,24,17.982778,128,138
3,24,17.965556,128,138
3,24,17.948333,128,138
3,24,17.931111,128,138
3,24,17.913889,128,138
3,24,17.896667,128,139
3,24,17.879444,128,139
3,24,17.862222,128,139
3,24,17.845,128,139
3,24,17.827778,128,139
3,24,17.810556,128,139
3,24,17.793333,128,139
3,24,17.776111,128,139
3,24,17.758889,128,139
3,24,17.741667,128,140
3,24,17.724444,128,140
3,24,17.707222,128,140
3,24,17.69,128,140
3,24,17.672778,128,140
3,24,17.655556,128,140
3,24,17.638333,129,140
3,24,17.621111,129,140
3,24,17.603889,129,140
3,24,17.586667,129,141
3,24,17.569444,129,141
3,24,17.552222,129,141
3,24,17.535,129,141
3,24,17.517778,129,141
3,24,17.500556,129,141
3,24,17.483333,129,141
3,24,17.466111,129,141
3,24,17.448889,129,141
3,24,17.431667,129,142
3,24,17.414444,129,142
3,24,17.397222,129,142
3,24,17.38,129,142
3,24,17.362778,129,142
3,24,17.345556,129,142
3,24,17.328333,129,142
3,24,17.311111,129,142
3,24,17.278611,130,143
3,24,17.246111,130,143
3,24,17.213611,130,143
3,24,17.181111,130,143
3,24,17.148611,130,143
3,24,17.116111,130,144
3,24,17.083611,130,144
3,24,17.051111,130,144
3,24,17.018611,130,144
3,24,16.986111,130,145
3,24,16.953611,131,145
3,24,16.921111,131,145
3,24,16.888611,131,145
3,24,16.856111,131,146
3,24,16.823611,131,146
3,24,16.791111,131,146
3,24,16.758611,131,146
3,24,16.726111,131,146
3,24,16.693611,131,147
3,24,16.661111,132,147
3,24,16.628611,132,147
3,24,16.596111,132,147
3,24,16.563611,132,148
3,24,16.531111,132,148
3,24,16.498611,132,148
3,24,16.466111,132,148
3,24,16.433611,132,149
3,24,16.401111,133,149
3,24,16.368611,133,149
3,24,16.336111,133,149
3,24,16.303611,133,150
3,24,16.271111,133,150
3,24,16.238611,133,150
3,24,16.206111,133,150
3,24,16.173611,134,151
3,24,16.141111,134,151
3,24,16.108611,134,151
3,24,16.076111,134,151
3,24,16.043611,134,152
3,24,16.011111,134,152
3,24,15.978611,135,152
3,24,15.946111,135,152
3,24,15.913611,135,153
3,24,15.881111,135,153
3,24,15.848611,135,153
3,24,15.816111,135,153
3,24,15.783611,136,154
3,24,15.751111,136,154
3,24,15.718611,136,154
3,24,15.686111,136,154
3,24,15.653611,136,155
3,24,15.621111,136,155
3,24,15.588611,137,155
3,24,15.556111,137,156
3,24,15.523611,137,156
3,24,15.491111,137,156
3,24,15.458611,137,156
3,24,15.426111,137,157
3,24,15.393611,138,157
3,24,15.361111,138,157
3,24,15.328611,138,157
3,24,15.296111,138,158
3,24,15.263611,138,158
3,24,15.231111,139,158
3,24,15.198611,139,159
3,24,15.166111,139,159
3,24,15.133611,139,159
3,24,15.101111,139,159
3,24,15.068611,140,160
3,24,15.036111,140,160
3,24,15.003611,140,160
3,24,14.971111,140,161
3,24,14.938611,141,161
3,24,14.906111,141,161
3,24,14.873611,141,162
3,24,14.841111,141,162
3,24,14.808611,141,162
3,24,14.776111,142,162
3,24,14.743611,142,163
3,24,14.711111,142,163
3,24,14.678611,142,163
3,24,14.646111,143,164
3,24,14.613611,143,164
3,24,14.581111,143,164
3,24,14.548611,143,165
3,24,14.516111,144,165
3,24,14.483611,144,165
3,24,14.451111,144,166
3,24,14.418611,144,166
3,24,14.386111,144,166
3,24,14.353611,145,167
3,24,14.321111,145,167
3,24,14.288611,145,167
3,24,14.256111,145,167
3,24,14.223611,146,168
3,24,14.191111,146,168
3,24,14.158611,146,168
3,24,14.126111,147,169
3,24,14.093611,147,169
3,24,14.061111,147,169
3,24,14.028611,147,170
3,24,13.996111,148,170
3,24,13.963611,148,170
3,24,13.931111,148,171
3,24,13.898611,148,171
3,24,13.866111,149,172
3,24,13.833611,149,172
3,24,13.801111,149,172
3,24,13.768611,150,173
3,24,13.736111,150,173
3,24,13.703611,150,173
3,24,13.671111,150,174
3,24,13.638611,151,174
3,24,13.606111,151,174
3,24,13.573611,151,175
3,24,13.541111,152,175
3,24,13.508611,152,175
3,24,13.476111,152,176
3,24,13.443611,153,176
3,24,13.411111,153,177
3,24,13.378611,153,177
3,24,13.346111,154,177
3,24,13.313611,154,178
3,24,13.281111,154,178
3,24,13.248611,155,178
3,24,13.216111,155,179
3,24,13.183611,155,179
3,24,13.151111,156,180
3,24,13.118611,156,180
3,24,13.086111,156,180
3,24,13.053611,157,181
3,24,13.021111,157,181
3,24,12.988611,157,181
3,24,12.956111,158,182
3,24,12.923611,158,182
3,24,12.891111,158,183
3,24,12.858611,159,183
3,24,12.826111,159,183
3,24,12.793611,159,184
3,24,12.761111,160,184
3,24,12.728611,160,185
3,24,12.696111,160,185
3,24,12.663611,161,186
3,24,12.631111,161,186
3,24,12.598611,161,186
3,24,12.566111,162,187
3,24,12.533611,162,187
3,24,12.501111,163,188
3,24,12.468611,163,188
3,24,12.436111,163,188
3,24,12.403611,164,189
3,24,12.371111,164,189
3,24,12.338611,165,190
3,24,12.306111,165,190
3,24,12.273611,165,191
3,24,12.241111,166,191
3,24,12.208611,166,192
3,24,12.176111,167,192
3,24,12.143611,167,192
3,24,12.111111,167,193
3,24,12.078611,168,193
3,24,12.046111,168,194
3,24,12.013611,169,194
3,24,11.981111,169,195
3,24,11.948611,170,195
3,24,11.916111,170,196
3,24,11.883611,170,196
3,24,11.851111,171,197
3,24,11.818611,171,197
3,24,11.786111,172,198
3,24,11.753611,172,198
3,24,11.721111,173,199
3,24,11.688611,173,199
3,24,11.656111,174,200
3,24,11.623611,174,200
3,24,11.591111,174,201
3,24,11.558611,175,201
3,24,11.526111,175,202
3,24,11.493611,176,202
3,24,11.461111,176,203
3,24,11.428611,177,203
3,24,11.396111,177,204
3,24,11.363611,178,204
3,24,11.331111,178,205
3,24,11.298611,179,205
3,24,11.266111,179,206
3,24,11.233611,180,206
3,24,11.201111,180,207
3,24,11.168611,181,207
3,24,11.136111,181,208
3,24,11.103611,182,208
3,24,11.071111,182,209
3,24,11.038611,183,209
3,24,11.006111,184,210
3,24,10.973611,184,211
3,24,10.941111,185,211
3,24,10.908611,185,212
3,24,10.876111,186,212
3,24,10.843611,186,213
3,24,10.811111,187,213
3,24,10.778611,188,214
3,24,10.746111,188,214
3,24,10.713611,189,215
3,24,10.681111,189,216
3,24,10.648611,190,216
3,24,10.616111,190,217
3,24,10.583611,191,217
3,24,10.551111,192,218
3,24,10.518611,192,219
3,24,10.486111,193,219
3,24,10.453611,194,220
3,24,10.421111,194,220
3,24,10.388611,195,221
3,24,10.356111,196,222
3,24,10.323611,196,222
3,24,10.291111,197,223
3,24,10.258611,198,224
3,24,10.226111,198,224
3,24,10.193611,199,225
3,24,10.161111,200,226
3,24,10.128611,200,226
3,24,10.096111,201,227
3,24,10.063611,202,227
3,24,10.031111,203,228
3,24,9.998611,203,229
3,24,9.966111,204,229
3,24,9.933611,205,230
3,24,9.901111,205,231
3,24,9.868611,206,232
3,24,9.836111,207,232
3,24,9.803611,208,233
3,24,9.771111,209,234
3,24,9.738611,209,234
3,24,9.706111,210,235
3,24,9.673611,211,236
3,24,9.641111,212,236
3,24,9.608611,212,237
3,24,9.576111,213,238
3,24,9.543611,214,239
3,24,9.511111,215,239
3,24,9.478611,216,240
3,24,9.446111,217,241
3,24,9.413611,217,242
3,24,9.381111,218,242
3,24,9.348611,219,243
3,24,9.316111,220,244
3,24,9.283611,221,245
3,24,9.251111,222,246
3,24,9.218611,223,246
3,24,9.186111,224,247
3,24,9.153611,224,248
3,24,9.121111,225,249
3,24,9.088611,226,250
3,24,9.056111,227,250
3,24,9.023611,228,251
3,24,8.991111,229,252
3,24,8.958611,230,253
3,24,8.926111,231,254
3,24,8.893611,232,254
3,24,8.861111,233,255
3,24,8.828611,234,256
3,24,8.796111,235,257
3,24,8.763611,236,258
3,24,8.731111,237,259
3,24,8.698611,238,260
3,24,8.666111,240,261
3,24,8.633611,241,261
3,24,8.601111,242,262
3,24,8.568611,243,263
3,24,8.536111,244,264
3,24,8.503611,245,265
3,24,8.471111,246,266
3,24,8.438611,248,267
3,24,8.406111,249,268
3,24,8.373611,250,269
3,24,8.341111,251,270
3,24,8.308611,253,271
3,24,8.276111,254,272
3,24,8.243611,255,273
3,24,8.211111,256,274
3,24,8.178611,258,275
3,24,8.146111,259,276
3,24,8.113611,260,277
3,24,8.081111,261,278
3,24,8.048611,263,279
3,24,8.016111,264,280
3,24,7.983611,265,281
3,24,7.951111,267,282
3,24,7.918611,268,283
3,24,7.886111,269,284
3,24,7.853611,271,285
3,24,7.821111,272,286
3,24,7.788611,273,288
3,24,7.756111,275,289
3,24,7.723611,276,290
3,24,7.691111,278,291
3,24,7.658611,279,292
3,24,7.626111,280,293
3,24,7.593611,282,294
3,24,7.561111,283,296
3,24,7.528611,285,297
3,24,7.496111,286,298
3,24,7.463611,288,299
3,24,7.431111,289,300
3,24,7.398611,290,302
3,24,7.366111,292,303
3,24,7.333611,293,304
3,24,7.301111,295,305
3,24,7.268611,296,307
3,24,7.236111,298,308
3,24,7.203611,299,309
3,24,7.171111,301,310
3,24,7.138611,302,312
3,24,7.106111,304,313
3,24,7.073611,305,314
3,24,7.041111,307,316
3,24,7.008611,308,317
3,24,6.976111,310,319
3,24,6.943611,311,320
3,24,6.911111,313,321
3,24,6.863333,315,323
3,24,6.815556,317,326
3,24,6.767778,319,328
3,24,6.72,321,330
3,24,6.672222,324,332
3,24,6.624444,326,334
3,24,6.576667,328,337
3,24,6.528889,330,339
3,24,6.481111,333,341
3,24,6.433333,335,344
3,24,6.385556,337,346
3,24,6.337778,339,348
3,24,6.29,342,351
3,24,6.242222,344,353
3,24,6.194444,346,356
3,24,6.146667,348,359
3,24,6.098889,351,361
3,24,6.051111,353,364
3,24,6.003333,355,367
3,24,5.955556,357,369
3,24,5.907778,360,372
3,24,5.86,362,375
3,24,5.812222,364,378
3,24,5.764444,367,381
3,24,5.716667,369,384
3,24,5.668889,371,387
3,24,5.621111,373,390
3,24,5.573333,376,393
3,24,5.525556,378,397
3,24,5.477778,380,400
3,24,5.43,383,403
3,24,5.382222,385,407
3,24,5.334444,387,410
3,24,5.286667,389,414
3,24,5.238889,392,417
3,24,5.191111,394,421
3,24,5.143333,396,425
3,24,5.095556,399,428
3,24,5.047778,401,432
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,24,5.0,403,436
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.0,325,346
3,30,5.4,306,321
3,30,5.85,286,297
3,30,6.3,265,277
3,30,6.75,246,259
3,30,7.2,229,244
3,30,7.65,212,230
3,30,8.1,196,218
3,30,8.55,183,208
3,30,9.0,172,198
3,30,9.45,164,189
3,30,9.9,157,181
3,30,10.35,151,174
3,30,10.8,145,167
3,30,11.25,140,161
3,30,11.7,135,155
3,30,12.15,131,150
3,30,12.6,127,145
3,30,13.05,123,141
3,30,13.5,120,137
3,30,13.95,116,133
3,30,14.4,113,129
3,30,14.85,109,126
3,30,15.3,106,122
3,30,15.75,104,119
3,30,16.2,101,116
3,30,16.65,99,114
3,30,17.1,96,111
3,30,17.55,94,109
3,30,13.0,124,141
3,30,13.45,120,137
3,30,13.9,117,133
3,30,14.35,113,129
3,30,14.8,110,126
3,30,15.25,107,123
3,30,15.7,104,120
3,30,16.15,101,117
3,30,16.6,99,114
3,30,17.05,97,111
3,30,17.5,95,109
3,30,17.95,93,107
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,18.0,92,106
3,30,17.982778,92,106
3,30,17.965556,93,106
3,30,17.948333,93,107
3,30,17.931111,93,107
3,30,17.913889,93,107
3,30,17.896667,93,107
3,30,17.879444,93,107
3,30,17.862222,93,107
3,30,17.845,93,107
3,30,17.827778,93,107
3,30,17.810556,93,107
3,30,17.793333,93,107
3,30,17.776111,93,107
3,30,17.758889,93,108
3,30,17.741667,93,108
3,30,17.724444,94,108
3,30,17.707222,94,108
3,30,17.69,94,108
3,30,17.672778,94,108
3,30,17.655556,94,108
3,30,17.638333,94,108
3,30,17.621111,94,108
3,30,17.603889,94,108
3,30,17.586667,94,108
3,30,17.569444,94,108
3,30,17.552222,94,109
3,30,17.535,94,109
3,30,17.517778,94,109
3,30,17.500556,95,109
3,30,17.483333,95,109
3,30,17.466111,95,109
3,30,17.448889,95,109
3,30,17.431667,95,109
3,30,17.414444,95,109
3,30,17.397222,95,109
3,30,17.38,95,110
3,30,17.362778,95,110
3,30,17.345556,95,110
3,30,17.328333,95,110
3,30,17.311111,95,110
3,30,17.278611,96,110
3,30,17.246111,96,110
3,30,17.213611,96,110
3,30,17.181111,96,111
3,30,17.148611,96,111
3,30,17.116111,96,111
3,30,17.083611,96,111
3,30,17.051111,97,111
3,30,17.018611,97,112
3,30,16.986111,97,112
3,30,16.953611,97,112
3,30,16.921111,97,112
3,30,16.888611,97,112
3,30,16.856111,98,112
3,30,16.823611,98,113
3,30,16.791111,98,113
3,30,16.758611,98,113
3,30,16.726111,98,113
3,30,16.693611,98,113
3,30,16.661111,98,114
3,30,16.628611,99,114
3,30,16.596111,99,114
3,30,16.563611,99,114
3,30,16.531111,99,114
3,30,16.498611,99,115
3,30,16.466111,100,115
3,30,16.433611,100,115
3,30,16.401111,100,115
3,30,16.368611,100,115
3,30,16.336111,100,116
3,30,16.303611,100,116
3,30,16.271111,101,116
3,30,16.238611,101,116
3,30,16.206111,101,116
3,30,16.173611,101,117
3,30,16.141111,101,117
3,30,16.108611,101,117
3,30,16.076111,102,117
3,30,16.043611,102,117
3,30,16.011111,102,118
3,30,15.978611,102,118
3,30,15.946111,102,118
3,30,15.913611,103,118
3,30,15.881111,103,118
3,30,15.848611,103,119
3,30,15.816111,103,119
3,30,15.783611,103,119
3,30,15.751111,104,119
3,30,15.718611,104,119
3,30,15.686111,104,120
3,30,15.653611,104,120
3,30,15.621111,104,120
3,30,15.588611,105,120
3,30,15.556111,105,121
3,30,15.523611,105,121
3,30,15.491111,105,121
3,30,15.458611,105,121
3,30,15.426111,106,121
3,30,15.393611,106,122
3,30,15.361111,106,122
3,30,15.328611,106,122
3,30,15.296111,106,122
3,30,15.263611,107,123
3,30,15.231111,107,123
3,30,15.198611,107,123
3,30,15.166111,107,123
3,30,15.133611,108,123
3,30,15.101111,108,124
3,30,15.068611,108,124
3,30,15.036111,108,124
3,30,15.003611,108,124
3,30,14.971111,109,125
3,30,14.938611,109,125
3,30,14.906111,109,125
3,30,14.873611,109,125
3,30,14.841111,110,126
3,30,14.808611,110,126
3,30,14.776111,110,126
3,30,14.743611,110,126
3,30,14.711111,110,127
3,30,14.678611,111,127
3,30,14.646111,111,127
3,30,14.613611,111,127
3,30,14.581111,111,128
3,30,14.548611,112,128
3,30,14.516111,112,128
3,30,14.483611,112,128
3,30,14.451111,112,129
3,30,14.418611,113,129
3,30,14.386111,113,129
3,30,14.353611,113,129
3,30,14.321111,113,130
3,30,14.288611,114,130
3,30,14.256111,114,130
3,30,14.223611,114,130
3,30,14.191111,114,131
3,30,14.158611,115,131
3,30,14.126111,115,131
3,30,14.093611,115,132
3,30,14.061111,115,132
